#--------------------------------------------------------------------------------,
        18,       85.,0, ,     27.79,0, ,
        19,       90.,0, ,     27.40,0, ,
        20,       95.,0, ,     27.10,0, ,
        21,      100.,0, ,     26.80,0, ,
        22,      125.,0, ,     24.87,0, ,
        23,      150.,0, ,     23.00,0, ,
        24,      175.,0, ,     19.60,0, ,
        25,      200.,0, ,     18.20,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7904417,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-126484      ,,,
Originators Station ID      ,,          25900,,,integer,
Originators Cruise ID       ,,21             ,,,
Latitude                    ,,         11.167,decimal degrees,,
Longitude                   ,,         54.117,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              4,,,
Day                         ,,             26,,,
Time                        ,,          14.25,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       226.0000,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          4100.,meters,,
Wave Height                 ,,            10.,WMO code 1555,5 METER,
Wind Direction              ,,            21.,WMO code 0877,205 DEGREES - 214 DEGREES,
Wind speed                  ,,             6.,knots,,
Barometric pressure         ,,         1009.0,millibars,,
Air temperature (dry bulb)  ,,          29.20,degrees Celsius,,
Air temperature (wet bulb)  ,,          26.60,degrees Celsius,,
Cloud cover                 ,,             4.,WMO code 2700,4 OKTAS     5/10,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     29.60,0, ,
         2,        5.,0, ,     29.60,0, ,
         3,       10.,0, ,     29.60,0, ,
         4,       15.,0, ,     29.60,0, ,
         5,       20.,0, ,     29.60,0, ,
         6,       25.,0, ,     29.60,0, ,
         7,       30.,0, ,     29.60,0, ,
         8,       35.,0, ,     29.60,0, ,
         9,       40.,0, ,     29.60,0, ,
        10,       45.,0, ,     29.44,0, ,
        11,       50.,0, ,     29.20,0, ,
        12,       55.,0, ,     28.89,0, ,
        13,       60.,0, ,     28.80,0, ,
        14,       65.,0, ,     28.36,0, ,
        15,       70.,0, ,     28.20,0, ,
        16,       75.,0, ,     28.10,0, ,
        17,       80.,0, ,     27.70,0, ,
        18,       85.,0, ,     27.26,0, ,
        19,       90.,0, ,     26.80,0, ,
        20,       95.,0, ,     26.66,0, ,
        21,      100.,0, ,     26.50,0, ,
        22,      125.,0, ,     25.10,0, ,
        23,      150.,0, ,     24.10,0, ,
        24,      175.,0, ,     22.20,7, ,
        25,      200.,0, ,     19.40,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7904419,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-126484      ,,,
Originators Station ID      ,,          26600,,,integer,
Originators Cruise ID       ,,21             ,,,
Latitude                    ,,         11.383,decimal degrees,,
Longitude                   ,,         54.683,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              4,,,
Day                         ,,             27,,,
Time                        ,,           2.17,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       226.0000,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          4180.,meters,,
Wave Height                 ,,             7.,WMO code 1555,3.5 METER,
Wind Direction              ,,            19.,WMO code 0877,185 DEGREES - 194 DEGREES,
Wind speed                  ,,             3.,knots,,
Barometric pressure         ,,         1010.3,millibars,,
Air temperature (dry bulb)  ,,          27.50,degrees Celsius,,
Air temperature (wet bulb)  ,,          25.50,degrees Celsius,,
Cloud cover                 ,,             8.,WMO code 2700,8 OKTAS     10/10,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     29.50,0, ,
         2,        5.,0, ,     29.50,0, ,
         3,       10.,0, ,     29.50,0, ,
         4,       15.,0, ,     29.50,0, ,
         5,       20.,0, ,     29.50,0, ,
         6,       25.,0, ,     29.50,0, ,
         7,       30.,0, ,     29.50,0, ,
         8,       35.,0, ,     29.46,0, ,
         9,       40.,0, ,     29.30,0, ,
        10,       45.,0, ,     29.00,0, ,
        11,       50.,0, ,     28.60,0, ,
        12,       55.,0, ,     28.13,0, ,
        13,       60.,0, ,     27.60,0, ,
        14,       65.,0, ,     27.59,0, ,
        15,       70.,0, ,     27.50,0, ,
        16,       75.,0, ,     27.20,0, ,
        17,       80.,0, ,     27.30,0, ,
        18,       85.,0, ,     26.90,0, ,
        19,       90.,0, ,     26.30,0, ,
        20,       95.,0, ,     25.77,0, ,
        21,      100.,0, ,     25.40,0, ,
        22,      125.,0, ,     23.89,0, ,
        23,      150.,0, ,     21.00,0, ,
        24,      175.,0, ,     18.92,0, ,
        25,      200.,0, ,     17.00,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7904420,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-126484      ,,,
Originators Station ID      ,,          26700,,,integer,
Originators Cruise ID       ,,21             ,,,
Latitude                    ,,         11.667,decimal degrees,,
Longitude                   ,,         54.500,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              4,,,
Day                         ,,             27,,,
Time                        ,,           4.75,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       226.0000,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          3000.,meters,,
Wave Height                 ,,             3.,WMO code 1555,1.5 METER,
Wind Direction              ,,            15.,WMO code 0877,145 DEGREES - 154 DEGREES,
Wind speed                  ,,             5.,knots,,
Barometric pressure         ,,         1012.2,millibars,,
Air temperature (dry bulb)  ,,          27.20,degrees Celsius,,
Air temperature (wet bulb)  ,,          24.90,degrees Celsius,,
Cloud cover                 ,,             7.,WMO code 2700,7 OKTAS OR MORE, BUT NOT 8 OKTAS    (9/10 OR MORE, BUT NOT 10/10),
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     29.60,0, ,
         2,        5.,0, ,     29.60,0, ,
         3,       10.,0, ,     29.60,0, ,
         4,       15.,0, ,     29.60,0, ,
         5,       20.,0, ,     29.60,0, ,
         6,       25.,0, ,     29.60,0, ,
         7,       30.,0, ,     29.60,0, ,
         8,       35.,0, ,     29.60,0, ,
         9,       40.,0, ,     29.60,0, ,
        10,       45.,0, ,     29.52,0, ,
        11,       50.,0, ,     28.60,0, ,
        12,       55.,0, ,     27.74,0, ,
        13,       60.,0, ,     27.50,0, ,
        14,       65.,0, ,     27.11,0, ,
        15,       70.,0, ,     26.60,0, ,
        16,       75.,0, ,     26.00,0, ,
        17,       80.,0, ,     25.60,0, ,
        18,       85.,0, ,     25.10,0, ,
        19,       90.,0, ,     25.10,0, ,
        20,       95.,0, ,     25.12,0, ,
        21,      100.,0, ,     25.20,0, ,
        22,      125.,0, ,     22.86,0, ,
        23,      150.,0, ,     20.00,0, ,
        24,      175.,0, ,     18.05,0, ,
        25,      200.,0, ,     15.60,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7904421,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-126484      ,,,
Originators Station ID      ,,          26100,,,integer,
Originators Cruise ID       ,,21             ,,,
Latitude                    ,,         11.267,decimal degrees,,
Longitude                   ,,         54.083,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              4,,,
Day                         ,,             27,,,
Time                        ,,           6.17,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       226.0000,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          4000.,meters,,
Wave Height                 ,,             8.,WMO code 1555,4 METER,
Wind Direction              ,,            21.,WMO code 0877,205 DEGREES - 214 DEGREES,
Wind speed                  ,,             1.,knots,,
Barometric pressure         ,,         1012.4,millibars,,
Air temperature (dry bulb)  ,,          32.00,degrees Celsius,,
Air temperature (wet bulb)  ,,          29.20,degrees Celsius,,
Cloud cover                 ,,             3.,WMO code 2700,3 OKTAS     4/10,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     29.70,0, ,
         2,        5.,0, ,     29.70,0, ,
         3,       10.,0, ,     29.70,0, ,
         4,       15.,0, ,     29.70,0, ,
         5,       20.,0, ,     29.70,0, ,
         6,       25.,0, ,     29.70,0, ,
         7,       30.,0, ,     29.70,0, ,
         8,       35.,0, ,     29.70,0, ,
         9,       40.,0, ,     29.70,0, ,
        10,       45.,0, ,     29.54,0, ,
        11,       50.,0, ,     29.30,0, ,
        12,       55.,0, ,     28.95,0, ,
        13,       60.,0, ,     28.60,0, ,
        14,       65.,0, ,     28.25,0, ,
        15,       70.,0, ,     27.90,0, ,
        16,       75.,0, ,     27.50,0, ,
        17,       80.,0, ,     27.30,0, ,
        18,       85.,0, ,     26.77,0, ,
        19,       90.,0, ,     26.20,0, ,
        20,       95.,0, ,     26.04,0, ,
        21,      100.,0, ,     26.00,0, ,
        22,      125.,0, ,     25.19,0, ,
        23,      150.,0, ,     23.40,0, ,
        24,      175.,0, ,     21.19,0, ,
        25,      200.,0, ,     18.80,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7904423,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-126484      ,,,
Originators Station ID      ,,          26300,,,integer,
Originators Cruise ID       ,,21             ,,,
Latitude                    ,,         11.667,decimal degrees,,
Longitude                   ,,           54.0,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              4,,,
Day                         ,,             27,,,
Time                        ,,          11.17,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       226.0000,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          3100.,meters,,
Wave Height                 ,,             8.,WMO code 1555,4 METER,
Wind Direction              ,,            26.,WMO code 0877,255 DEGREES - 264 DEGREES,
Wind speed                  ,,             4.,knots,,
Barometric pressure         ,,         1010.1,millibars,,
Air temperature (dry bulb)  ,,          30.40,degrees Celsius,,
Air temperature (wet bulb)  ,,          28.00,degrees Celsius,,
Cloud cover                 ,,             2.,WMO code 2700,2 OKTAS     2/10-3/10,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     30.20,0, ,
         2,        5.,0, ,     30.05,0, ,
         3,       10.,0, ,     29.90,0, ,
         4,       15.,0, ,     29.40,0, ,
         5,       20.,0, ,     29.40,0, ,
         6,       25.,0, ,     29.40,0, ,
         7,       30.,0, ,     29.40,0, ,
         8,       35.,0, ,     29.40,0, ,
         9,       40.,0, ,     29.40,0, ,
        10,       45.,0, ,     29.40,0, ,
        11,       50.,0, ,     29.40,0, ,
        12,       55.,0, ,     29.00,0, ,
        13,       60.,0, ,     28.00,0, ,
        14,       65.,0, ,     27.73,0, ,
        15,       70.,0, ,     27.40,0, ,
        16,       75.,0, ,     27.00,0, ,
        17,       80.,0, ,     26.60,0, ,
        18,       85.,0, ,     26.29,0, ,
        19,       90.,0, ,     26.00,0, ,
        20,       95.,0, ,     25.56,0, ,
        21,      100.,0, ,     25.10,0, ,
        22,      125.,0, ,     23.60,0, ,
        23,      150.,0, ,     19.90,0, ,
        24,      175.,0, ,     18.08,0, ,
        25,      200.,0, ,     16.20,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7904424,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-126484      ,,,
Originators Station ID      ,,          26400,,,integer,
Originators Cruise ID       ,,21             ,,,
Latitude                    ,,         11.500,decimal degrees,,
Longitude                   ,,         54.167,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              4,,,
Day                         ,,             27,,,
Time                        ,,          13.08,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       226.0000,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          3700.,meters,,
Wave Height                 ,,             7.,WMO code 1555,3.5 METER,
Wind Direction              ,,            26.,WMO code 0877,255 DEGREES - 264 DEGREES,
Wind speed                  ,,             4.,knots,,
Barometric pressure         ,,         1009.9,millibars,,
Air temperature (dry bulb)  ,,          29.50,degrees Celsius,,
Air temperature (wet bulb)  ,,          26.40,degrees Celsius,,
Cloud cover                 ,,             5.,WMO code 2700,5 OKTAS     6/10,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     30.10,0, ,
         2,        5.,0, ,     30.03,0, ,
         3,       10.,0, ,     29.90,0, ,
         4,       15.,0, ,     29.72,0, ,
         5,       20.,0, ,     29.50,0, ,
         6,       25.,0, ,     29.50,0, ,
         7,       30.,0, ,     29.50,0, ,
         8,       35.,0, ,     29.50,0, ,
         9,       40.,0, ,     29.50,0, ,
        10,       45.,0, ,     29.45,0, ,
        11,       50.,0, ,     29.40,0, ,
        12,       55.,0, ,     29.35,0, ,
        13,       60.,0, ,     29.30,0, ,
        14,       65.,0, ,     29.21,0, ,
        15,       70.,0, ,     29.00,0, ,
        16,       75.,0, ,     28.50,0, ,
        17,       80.,0, ,     28.00,0, ,
        18,       85.,0, ,     26.00,0, ,
        19,       90.,0, ,     26.40,0, ,
        20,       95.,0, ,     26.00,0, ,
        21,      100.,0, ,     25.80,0, ,
        22,      125.,0, ,     25.52,0, ,
        23,      150.,0, ,     23.30,0, ,
        24,      175.,0, ,     19.87,0, ,
        25,      200.,0, ,     17.70,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7904425,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-126484      ,,,
Originators Station ID      ,,          26500,,,integer,
Originators Cruise ID       ,,21             ,,,
Latitude                    ,,         11.450,decimal degrees,,
Longitude                   ,,         54.350,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              4,,,
Day                         ,,             27,,,
Time                        ,,          14.67,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       226.0000,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          3540.,meters,,
Wave Height                 ,,             7.,WMO code 1555,3.5 METER,
Wind Direction              ,,            26.,WMO code 0877,255 DEGREES - 264 DEGREES,
Wind speed                  ,,             2.,knots,,
Barometric pressure         ,,         1010.0,millibars,,
Air temperature (dry bulb)  ,,          28.00,degrees Celsius,,
Air temperature (wet bulb)  ,,          26.50,degrees Celsius,,
Cloud cover                 ,,             3.,WMO code 2700,3 OKTAS     4/10,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     29.80,0, ,
         2,        5.,0, ,     29.80,0, ,
         3,       10.,0, ,     29.80,0, ,
         4,       15.,0, ,     29.60,0, ,
         5,       20.,0, ,     29.40,0, ,
         6,       25.,0, ,     29.40,0, ,
         7,       30.,0, ,     29.40,0, ,
         8,       35.,0, ,     29.36,0, ,
         9,       40.,0, ,     29.30,0, ,
        10,       45.,0, ,     29.20,0, ,
        11,       50.,0, ,     29.10,0, ,
        12,       55.,0, ,     29.00,0, ,
        13,       60.,0, ,     28.00,0, ,
        14,       65.,0, ,     27.68,0, ,
        15,       70.,0, ,     27.50,0, ,
        16,       75.,0, ,     27.10,0, ,
        17,       80.,0, ,     27.30,0, ,
        18,       85.,0, ,     27.28,0, ,
        19,       90.,0, ,     26.60,0, ,
        20,       95.,0, ,     25.00,0, ,
        21,      100.,0, ,     24.60,0, ,
        22,      125.,0, ,     24.00,0, ,
        23,      150.,0, ,     21.30,0, ,
        24,      175.,0, ,     18.42,0, ,
        25,      200.,0, ,     16.40,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7904426,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-126484      ,,,
Originators Station ID      ,,          26800,,,integer,
Originators Cruise ID       ,,21             ,,,
Latitude                    ,,         11.667,decimal degrees,,
Longitude                   ,,         54.667,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              4,,,
Day                         ,,             28,,,
Time                        ,,           6.08,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       226.0000,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          1920.,meters,,
Wave Height                 ,,             5.,WMO code 1555,2.5 METER,
Wind Direction              ,,            17.,WMO code 0877,165 DEGREES - 174 DEGREES,
Wind speed                  ,,             3.,knots,,
Barometric pressure         ,,         1012.1,millibars,,
Air temperature (dry bulb)  ,,          31.00,degrees Celsius,,
Air temperature (wet bulb)  ,,          27.80,degrees Celsius,,
Cloud cover                 ,,             5.,WMO code 2700,5 OKTAS     6/10,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     29.70,0, ,
         2,        5.,0, ,     29.70,0, ,
         3,       10.,0, ,     29.70,0, ,
         4,       15.,0, ,     29.65,0, ,
         5,       20.,0, ,     29.60,0, ,
         6,       25.,0, ,     29.60,0, ,
         7,       30.,0, ,     29.60,0, ,
         8,       35.,0, ,     29.60,0, ,
         9,       40.,0, ,     29.60,0, ,
        10,       45.,0, ,     29.60,0, ,
        11,       50.,0, ,     29.60,0, ,
        12,       55.,0, ,     29.40,0, ,
        13,       60.,0, ,     28.70,0, ,
        14,       65.,0, ,     28.39,0, ,
        15,       70.,0, ,     28.00,0, ,
        16,       75.,0, ,     27.50,0, ,
        17,       80.,0, ,     27.00,0, ,
        18,       85.,0, ,     26.66,0, ,
        19,       90.,0, ,     26.30,0, ,
        20,       95.,0, ,     25.90,0, ,
        21,      100.,0, ,     25.50,0, ,
        22,      125.,0, ,     24.61,0, ,
        23,      150.,0, ,     21.40,0, ,
        24,      175.,0, ,     18.95,0, ,
        25,      200.,0, ,     16.10,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7904427,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-126484      ,,,
Originators Station ID      ,,          26900,,,integer,
Originators Cruise ID       ,,21             ,,,
Latitude                    ,,         11.500,decimal degrees,,
Longitude                   ,,         54.850,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              4,,,
Day                         ,,             28,,,
Time                        ,,            8.0,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       226.0000,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          1880.,meters,,
Wave Height                 ,,             4.,WMO code 1555,2 METER,
Wind Direction              ,,             0.,WMO code 0877,CALM (NO WAVES-NO MOTION),
Wind speed                  ,,             1.,knots,,
Barometric pressure         ,,         1011.9,millibars,,
Air temperature (dry bulb)  ,,          30.30,degrees Celsius,,
Air temperature (wet bulb)  ,,          27.60,degrees Celsius,,
Cloud cover                 ,,             4.,WMO code 2700,4 OKTAS     5/10,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     30.20,0, ,
         2,        5.,0, ,     30.20,0, ,
         3,       10.,0, ,     30.20,0, ,
         4,       15.,0, ,     30.15,0, ,
         5,       20.,0, ,     30.10,0, ,
         6,       25.,0, ,     30.10,0, ,
         7,       30.,0, ,     30.10,0, ,
         8,       35.,0, ,     30.05,0, ,
         9,       40.,0, ,     30.00,0, ,
        10,       45.,0, ,     29.82,0, ,
        11,       50.,0, ,     29.10,0, ,
        12,       55.,0, ,     28.10,0, ,
        13,       60.,0, ,     27.90,0, ,
        14,       65.,0, ,     27.48,0, ,
        15,       70.,0, ,     27.00,0, ,
        16,       75.,0, ,     26.50,0, ,
        17,       80.,0, ,     26.10,0, ,
        18,       85.,0, ,     25.60,0, ,
        19,       90.,0, ,     25.60,0, ,
        20,       95.,0, ,     25.60,0, ,
        21,      100.,0, ,     25.60,0, ,
        22,      125.,0, ,     23.37,0, ,
        23,      150.,0, ,     20.40,0, ,
        24,      175.,0, ,     18.56,0, ,
        25,      200.,0, ,     16.10,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7904428,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-126484      ,,,
Originators Station ID      ,,          27000,,,integer,
Originators Cruise ID       ,,21             ,,,
Latitude                    ,,         11.283,decimal degrees,,
Longitude                   ,,         54.750,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              4,,,
Day                         ,,             28,,,
Time                        ,,           11.0,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       226.0000,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          2730.,meters,,
Wave Height                 ,,             3.,WMO code 1555,1.5 METER,
Wind Direction              ,,            18.,WMO code 0877,175 DEGREES - 184 DEGREES,
Wind speed                  ,,             1.,knots,,
Barometric pressure         ,,         1010.4,millibars,,
Air temperature (dry bulb)  ,,          30.60,degrees Celsius,,
Air temperature (wet bulb)  ,,          28.00,degrees Celsius,,
Cloud cover                 ,,             4.,WMO code 2700,4 OKTAS     5/10,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     30.50,0, ,
         2,        5.,0, ,     30.50,0, ,
         3,       10.,0, ,     30.50,0, ,
         4,       15.,0, ,     29.80,0, ,
         5,       20.,0, ,     29.80,0, ,
         6,       25.,0, ,     29.80,0, ,
         7,       30.,0, ,     29.80,0, ,
         8,       35.,0, ,     29.80,0, ,
         9,       40.,0, ,     29.80,0, ,
        10,       45.,0, ,     29.74,0, ,
        11,       50.,0, ,     29.60,0, ,
        12,       55.,0, ,     29.42,0, ,
        13,       60.,0, ,     29.00,0, ,
        14,       65.,0, ,     28.20,0, ,
        15,       70.,0, ,     28.40,0, ,
        16,       75.,0, ,     28.00,0, ,
        17,       80.,0, ,     27.90,0, ,
        18,       85.,0, ,     27.10,0, ,
        19,       90.,0, ,     27.00,0, ,
        20,       95.,0, ,     26.78,0, ,
        21,      100.,0, ,     26.20,0, ,
        22,      125.,0, ,     24.87,0, ,
        23,      150.,0, ,     21.40,0, ,
        24,      175.,0, ,     18.70,0, ,
        25,      200.,0, ,     17.50,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7420149,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-123932      ,,,
Originators Station ID      ,,ESLW           ,,,alpha,
Originators Cruise ID       ,,22             ,,,
Latitude                    ,,         13.433,decimal degrees,,
Longitude                   ,,         57.850,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              9,,,
Day                         ,,              3,,,
Time                        ,,           5.50,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       9700244.,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          3400.,meters,,
Wave Height                 ,,            18.,WMO code 1555,9 METER,
Wind Direction              ,,            20.,WMO code 0877,195 DEGREES - 204 DEGREES,
Wind speed                  ,,             9.,knots,,
Barometric pressure         ,,         1010.5,millibars,,
Air temperature (dry bulb)  ,,          25.40,degrees Celsius,,
Air temperature (wet bulb)  ,,          24.30,degrees Celsius,,
Cloud cover                 ,,             0.,WMO code 2700,0 (ZERO),
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,      24.8,0, ,
         2,        5.,0, ,      24.8,0, ,
         3,       10.,0, ,      24.8,0, ,
         4,       15.,0, ,      24.7,0, ,
         5,       20.,0, ,      24.4,0, ,
         6,       25.,0, ,      24.4,0, ,
         7,       30.,0, ,      24.4,0, ,
         8,       35.,0, ,      24.2,0, ,
         9,       40.,0, ,      24.1,0, ,
        10,       45.,0, ,      24.1,0, ,
        11,       50.,0, ,      24.0,0, ,
        12,       55.,0, ,      23.9,0, ,
        13,       60.,0, ,      23.2,0, ,
        14,       65.,0, ,      22.0,0, ,
        15,       70.,0, ,      21.4,0, ,
        16,       75.,0, ,      21.1,0, ,
        17,       80.,0, ,      20.8,0, ,
        18,       85.,0, ,      20.5,0, ,
